mass_1,mass_2,spin_1z,computeDynaEjecta,computeDiskMass,both,mchirp_min,mchirp_max,spin_2z,EOS,
2.9,1.7,0.0,0.0,0.0,0.0,1.874,1.965,0.0,SLy,0.0
2.9,1.7,0.3,0.0,0.0,0.0,1.874,1.965,0.0,SLy,0.0
2.9,1.7,0.8,0.0,0.046,0.046,1.874,1.965,0.0,SLy,0.0
2.9,1.8,-0.3,0.0,0.0,0.0,1.933,2.023,0.0,SLy,0.0
2.9,1.8,0.0,0.0,0.0,0.0,1.933,2.023,0.0,SLy,0.0
2.9,1.8,0.3,0.0,0.0,0.0,1.933,2.023,0.0,SLy,0.0
2.9,1.8,0.8,0.0,0.035,0.035,1.933,2.023,0.0,SLy,0.0
2.9,1.9,-0.3,0.0,0.0,0.0,1.99,2.079,0.0,SLy,0.0
2.9,1.9,0.0,0.0,0.0,0.0,1.99,2.079,0.0,SLy,0.0
2.9,1.9,0.3,0.0,0.0,0.0,1.99,2.079,0.0,SLy,0.0
2.9,1.9,0.8,0.0,0.022,0.022,1.99,2.079,0.0,SLy,0.0
2.9,2.0,-0.3,0.0,0.0,0.0,2.045,2.134,0.0,SLy,0.0
2.9,2.0,0.0,0.0,0.0,0.0,2.045,2.134,0.0,SLy,0.0
2.9,2.0,0.3,0.0,0.0,0.0,2.045,2.134,0.0,SLy,0.0
2.9,2.0,0.8,0.0,0.009,0.009,2.045,2.134,0.0,SLy,0.0
3.0,1.2,-0.3,0.0,0.0,0.0,1.569,1.667,0.0,SLy,0.0
3.0,1.2,0.0,0.008,0.007,0.015,1.569,1.667,0.0,SLy,0.0
3.0,1.2,0.3,0.017,0.022,0.038,1.569,1.667,0.0,SLy,0.0
3.0,1.2,0.8,0.035,0.071,0.106,1.569,1.667,0.0,SLy,0.0
3.0,1.3,-0.3,0.0,0.0,0.0,1.642,1.738,0.0,SLy,0.0
3.0,1.3,0.0,0.0,0.004,0.004,1.642,1.738,0.0,SLy,0.0
3.0,1.3,0.3,0.006,0.017,0.024,1.642,1.738,0.0,SLy,0.0
3.0,1.3,0.8,0.024,0.07,0.094,1.642,1.738,0.0,SLy,0.0
3.0,1.4,-0.3,0.0,0.0,0.0,1.712,1.806,0.0,SLy,0.0
3.0,1.4,0.0,0.0,0.0,0.0,1.712,1.806,0.0,SLy,0.0
3.0,1.4,0.3,0.0,0.012,0.012,1.712,1.806,0.0,SLy,0.0
3.0,1.4,0.8,0.013,0.068,0.08,1.712,1.806,0.0,SLy,0.0
3.0,1.5,-0.3,0.0,0.0,0.0,1.778,1.872,0.0,SLy,0.0
3.0,1.5,0.0,0.0,0.0,0.0,1.778,1.872,0.0,SLy,0.0
3.0,1.5,0.3,0.0,0.006,0.006,1.778,1.872,0.0,SLy,0.0
3.0,1.5,0.8,0.003,0.063,0.066,1.778,1.872,0.0,SLy,0.0
3.0,1.6,-0.3,0.0,0.0,0.0,1.843,1.935,0.0,SLy,0.0
3.0,1.6,0.0,0.0,0.0,0.0,1.843,1.935,0.0,SLy,0.0
3.0,1.6,0.3,0.0,0.0,0.0,1.843,1.935,0.0,SLy,0.0
3.0,1.6,0.8,0.0,0.055,0.055,1.843,1.935,0.0,SLy,0.0
3.0,1.7,-0.3,0.0,0.0,0.0,1.905,1.996,0.0,SLy,0.0
3.0,1.7,0.0,0.0,0.0,0.0,1.905,1.996,0.0,SLy,0.0
3.0,1.7,0.3,0.0,0.0,0.0,1.905,1.996,0.0,SLy,0.0
3.0,1.7,0.8,0.0,0.045,0.045,1.905,1.996,0.0,SLy,0.0
3.0,1.8,-0.3,0.0,0.0,0.0,1.965,2.055,0.0,SLy,0.0
3.0,1.8,0.0,0.0,0.0,0.0,1.965,2.055,0.0,SLy,0.0
3.0,1.8,0.3,0.0,0.0,0.0,1.965,2.055,0.0,SLy,0.0
3.0,1.8,0.8,0.0,0.034,0.034,1.965,2.055,0.0,SLy,0.0
3.0,1.9,-0.3,0.0,0.0,0.0,2.023,2.113,0.0,SLy,0.0
3.0,1.9,0.0,0.0,0.0,0.0,2.023,2.113,0.0,SLy,0.0
3.0,1.9,0.3,0.0,0.0,0.0,2.023,2.113,0.0,SLy,0.0
3.0,1.9,0.8,0.0,0.021,0.021,2.023,2.113,0.0,SLy,0.0
3.0,2.0,-0.3,0.0,0.0,0.0,2.079,2.168,0.0,SLy,0.0
3.0,2.0,0.0,0.0,0.0,0.0,2.079,2.168,0.0,SLy,0.0
3.0,2.0,0.3,0.0,0.0,0.0,2.079,2.168,0.0,SLy,0.0
3.0,2.0,0.8,0.0,0.008,0.008,2.079,2.168,0.0,SLy,0.0
3.1,1.2,-0.3,0.0,0.0,0.0,1.593,1.692,0.0,SLy,0.0
3.1,1.2,0.0,0.008,0.006,0.014,1.593,1.692,0.0,SLy,0.0
3.1,1.2,0.3,0.017,0.02,0.037,1.593,1.692,0.0,SLy,0.0
3.1,1.2,0.8,0.037,0.069,0.106,1.593,1.692,0.0,SLy,0.0
3.1,1.3,-0.3,0.0,0.0,0.0,1.667,1.764,0.0,SLy,0.0
3.1,1.3,0.0,0.0,0.003,0.003,1.667,1.764,0.0,SLy,0.0
3.1,1.3,0.3,0.006,0.016,0.023,1.667,1.764,0.0,SLy,0.0
3.1,1.3,0.8,0.025,0.069,0.093,1.667,1.764,0.0,SLy,0.0
3.1,1.4,-0.3,0.0,0.0,0.0,1.738,1.833,0.0,SLy,0.0
3.1,1.4,0.0,0.0,0.0,0.0,1.738,1.833,0.0,SLy,0.0
3.1,1.4,0.3,0.0,0.011,0.011,1.738,1.833,0.0,SLy,0.0
3.1,1.4,0.8,0.014,0.066,0.08,1.738,1.833,0.0,SLy,0.0
3.1,1.5,-0.3,0.0,0.0,0.0,1.806,1.9,0.0,SLy,0.0
3.1,1.5,0.0,0.0,0.0,0.0,1.806,1.9,0.0,SLy,0.0
3.1,1.5,0.3,0.0,0.005,0.005,1.806,1.9,0.0,SLy,0.0
3.1,1.5,0.8,0.003,0.062,0.065,1.806,1.9,0.0,SLy,0.0
3.1,1.6,-0.3,0.0,0.0,0.0,1.872,1.964,0.0,SLy,0.0
3.1,1.6,0.0,0.0,0.0,0.0,1.872,1.964,0.0,SLy,0.0
3.1,1.6,0.3,0.0,0.0,0.0,1.872,1.964,0.0,SLy,0.0
3.1,1.6,0.8,0.0,0.054,0.054,1.872,1.964,0.0,SLy,0.0
3.1,1.7,-0.3,0.0,0.0,0.0,1.935,2.027,0.0,SLy,0.0
3.1,1.7,0.0,0.0,0.0,0.0,1.935,2.027,0.0,SLy,0.0
3.1,1.7,0.3,0.0,0.0,0.0,1.935,2.027,0.0,SLy,0.0
3.1,1.7,0.8,0.0,0.044,0.044,1.935,2.027,0.0,SLy,0.0
3.1,1.8,-0.3,0.0,0.0,0.0,1.996,2.087,0.0,SLy,0.0
3.1,1.8,0.0,0.0,0.0,0.0,1.996,2.087,0.0,SLy,0.0
3.1,1.8,0.3,0.0,0.0,0.0,1.996,2.087,0.0,SLy,0.0
3.1,1.8,0.8,0.0,0.033,0.033,1.996,2.087,0.0,SLy,0.0
3.1,1.9,-0.3,0.0,0.0,0.0,2.055,2.145,0.0,SLy,0.0
3.1,1.9,0.0,0.0,0.0,0.0,2.055,2.145,0.0,SLy,0.0
3.1,1.9,0.3,0.0,0.0,0.0,2.055,2.145,0.0,SLy,0.0
3.1,1.9,0.8,0.0,0.021,0.021,2.055,2.145,0.0,SLy,0.0
3.1,2.0,-0.3,0.0,0.0,0.0,2.113,2.202,0.0,SLy,0.0
3.1,2.0,0.0,0.0,0.0,0.0,2.113,2.202,0.0,SLy,0.0
3.1,2.0,0.3,0.0,0.0,0.0,2.113,2.202,0.0,SLy,0.0
3.1,2.0,0.8,0.0,0.008,0.008,2.113,2.202,0.0,SLy,0.0
3.2,1.2,-0.3,0.0,0.0,0.0,1.617,1.716,0.0,SLy,0.0
3.2,1.2,0.0,0.007,0.006,0.013,1.617,1.716,0.0,SLy,0.0
3.2,1.2,0.3,0.017,0.019,0.036,1.617,1.716,0.0,SLy,0.0
3.2,1.2,0.8,0.038,0.068,0.105,1.617,1.716,0.0,SLy,0.0
3.2,1.3,-0.3,0.0,0.0,0.0,1.692,1.79,0.0,SLy,0.0
3.2,1.3,0.0,0.0,0.003,0.003,1.692,1.79,0.0,SLy,0.0
3.2,1.3,0.3,0.006,0.015,0.022,1.692,1.79,0.0,SLy,0.0
3.2,1.3,0.8,0.026,0.067,0.093,1.692,1.79,0.0,SLy,0.0
3.2,1.4,-0.3,0.0,0.0,0.0,1.764,1.86,0.0,SLy,0.0
3.2,1.4,0.0,0.0,0.0,0.0,1.764,1.86,0.0,SLy,0.0
3.2,1.4,0.3,0.0,0.01,0.01,1.764,1.86,0.0,SLy,0.0
3.2,1.4,0.8,0.015,0.064,0.079,1.764,1.86,0.0,SLy,0.0
3.2,1.5,-0.3,0.0,0.0,0.0,1.833,1.928,0.0,SLy,0.0
3.2,1.5,0.0,0.0,0.0,0.0,1.833,1.928,0.0,SLy,0.0
3.2,1.5,0.3,0.0,0.004,0.004,1.833,1.928,0.0,SLy,0.0
3.2,1.5,0.8,0.004,0.06,0.064,1.833,1.928,0.0,SLy,0.0
3.2,1.6,-0.3,0.0,0.0,0.0,1.9,1.993,0.0,SLy,0.0
3.2,1.6,0.0,0.0,0.0,0.0,1.9,1.993,0.0,SLy,0.0
3.2,1.6,0.3,0.0,0.0,0.0,1.9,1.993,0.0,SLy,0.0
3.2,1.6,0.8,0.0,0.053,0.053,1.9,1.993,0.0,SLy,0.0
3.2,1.7,-0.3,0.0,0.0,0.0,1.964,2.057,0.0,SLy,0.0
3.2,1.7,0.0,0.0,0.0,0.0,1.964,2.057,0.0,SLy,0.0
3.2,1.7,0.3,0.0,0.0,0.0,1.964,2.057,0.0,SLy,0.0
3.2,1.7,0.8,0.0,0.043,0.043,1.964,2.057,0.0,SLy,0.0
3.2,1.8,-0.3,0.0,0.0,0.0,2.027,2.118,0.0,SLy,0.0
3.2,1.8,0.0,0.0,0.0,0.0,2.027,2.118,0.0,SLy,0.0
3.2,1.8,0.3,0.0,0.0,0.0,2.027,2.118,0.0,SLy,0.0
3.2,1.8,0.8,0.0,0.032,0.032,2.027,2.118,0.0,SLy,0.0
3.2,1.9,-0.3,0.0,0.0,0.0,2.087,2.177,0.0,SLy,0.0
3.2,1.9,0.0,0.0,0.0,0.0,2.087,2.177,0.0,SLy,0.0
3.2,1.9,0.3,0.0,0.0,0.0,2.087,2.177,0.0,SLy,0.0
3.2,1.9,0.8,0.0,0.02,0.02,2.087,2.177,0.0,SLy,0.0
3.2,2.0,-0.3,0.0,0.0,0.0,2.145,2.235,0.0,SLy,0.0
3.2,2.0,0.0,0.0,0.0,0.0,2.145,2.235,0.0,SLy,0.0
3.2,2.0,0.3,0.0,0.0,0.0,2.145,2.235,0.0,SLy,0.0
3.2,2.0,0.8,0.0,0.007,0.007,2.145,2.235,0.0,SLy,0.0
3.3,1.2,-0.3,0.0,0.0,0.0,1.64,1.74,0.0,SLy,0.0
3.3,1.2,0.0,0.007,0.005,0.012,1.64,1.74,0.0,SLy,0.0
3.3,1.2,0.3,0.018,0.018,0.035,1.64,1.74,0.0,SLy,0.0
3.3,1.2,0.8,0.039,0.066,0.105,1.64,1.74,0.0,SLy,0.0
3.3,1.3,-0.3,0.0,0.0,0.0,1.716,1.815,0.0,SLy,0.0
3.3,1.3,0.0,0.0,0.002,0.002,1.716,1.815,0.0,SLy,0.0
3.3,1.3,0.3,0.006,0.014,0.021,1.716,1.815,0.0,SLy,0.0
3.3,1.3,0.8,0.027,0.065,0.092,1.716,1.815,0.0,SLy,0.0
3.3,1.4,-0.3,0.0,0.0,0.0,1.79,1.886,0.0,SLy,0.0
3.3,1.4,0.0,0.0,0.0,0.0,1.79,1.886,0.0,SLy,0.0
3.3,1.4,0.3,0.0,0.009,0.009,1.79,1.886,0.0,SLy,0.0
3.3,1.4,0.8,0.015,0.063,0.078,1.79,1.886,0.0,SLy,0.0
3.3,1.5,-0.3,0.0,0.0,0.0,1.86,1.955,0.0,SLy,0.0
3.3,1.5,0.0,0.0,0.0,0.0,1.86,1.955,0.0,SLy,0.0
3.3,1.5,0.3,0.0,0.004,0.004,1.86,1.955,0.0,SLy,0.0
3.3,1.5,0.8,0.005,0.059,0.064,1.86,1.955,0.0,SLy,0.0
3.3,1.6,-0.3,0.0,0.0,0.0,1.928,2.022,0.0,SLy,0.0
3.3,1.6,0.0,0.0,0.0,0.0,1.928,2.022,0.0,SLy,0.0
3.3,1.6,0.3,0.0,0.0,0.0,1.928,2.022,0.0,SLy,0.0
3.3,1.6,0.8,0.0,0.052,0.052,1.928,2.022,0.0,SLy,0.0
3.3,1.7,-0.3,0.0,0.0,0.0,1.993,2.086,0.0,SLy,0.0
3.3,1.7,0.0,0.0,0.0,0.0,1.993,2.086,0.0,SLy,0.0
3.3,1.7,0.3,0.0,0.0,0.0,1.993,2.086,0.0,SLy,0.0
3.3,1.7,0.8,0.0,0.042,0.042,1.993,2.086,0.0,SLy,0.0
3.3,1.8,-0.3,0.0,0.0,0.0,2.057,2.148,0.0,SLy,0.0
3.3,1.8,0.0,0.0,0.0,0.0,2.057,2.148,0.0,SLy,0.0
3.3,1.8,0.3,0.0,0.0,0.0,2.057,2.148,0.0,SLy,0.0
3.3,1.8,0.8,0.0,0.031,0.031,2.057,2.148,0.0,SLy,0.0
3.3,1.9,-0.3,0.0,0.0,0.0,2.118,2.209,0.0,SLy,0.0
3.3,1.9,0.0,0.0,0.0,0.0,2.118,2.209,0.0,SLy,0.0
3.3,1.9,0.3,0.0,0.0,0.0,2.118,2.209,0.0,SLy,0.0
3.3,1.9,0.8,0.0,0.019,0.019,2.118,2.209,0.0,SLy,0.0
3.3,2.0,-0.3,0.0,0.0,0.0,2.177,2.268,0.0,SLy,0.0
3.3,2.0,0.0,0.0,0.0,0.0,2.177,2.268,0.0,SLy,0.0
3.3,2.0,0.3,0.0,0.0,0.0,2.177,2.268,0.0,SLy,0.0
3.3,2.0,0.8,0.0,0.007,0.007,2.177,2.268,0.0,SLy,0.0
3.4,1.2,-0.3,0.0,0.0,0.0,1.663,1.764,0.0,SLy,0.0
3.4,1.2,0.0,0.007,0.004,0.011,1.663,1.764,0.0,SLy,0.0
3.4,1.2,0.3,0.018,0.017,0.034,1.663,1.764,0.0,SLy,0.0
3.4,1.2,0.8,0.04,0.064,0.104,1.663,1.764,0.0,SLy,0.0
3.4,1.3,-0.3,0.0,0.0,0.0,1.74,1.839,0.0,SLy,0.0
3.4,1.3,0.0,0.0,0.002,0.002,1.74,1.839,0.0,SLy,0.0
3.4,1.3,0.3,0.006,0.013,0.019,1.74,1.839,0.0,SLy,0.0
3.4,1.3,0.8,0.028,0.064,0.091,1.74,1.839,0.0,SLy,0.0
3.4,1.4,-0.3,0.0,0.0,0.0,1.815,1.912,0.0,SLy,0.0
3.4,1.4,0.0,0.0,0.0,0.0,1.815,1.912,0.0,SLy,0.0
3.4,1.4,0.3,0.0,0.009,0.009,1.815,1.912,0.0,SLy,0.0
3.4,1.4,0.8,0.016,0.061,0.078,1.815,1.912,0.0,SLy,0.0
3.4,1.5,-0.3,0.0,0.0,0.0,1.886,1.982,0.0,SLy,0.0
3.4,1.5,0.0,0.0,0.0,0.0,1.886,1.982,0.0,SLy,0.0
3.4,1.5,0.3,0.0,0.003,0.003,1.886,1.982,0.0,SLy,0.0
3.4,1.5,0.8,0.005,0.057,0.063,1.886,1.982,0.0,SLy,0.0
3.4,1.6,-0.3,0.0,0.0,0.0,1.955,2.05,0.0,SLy,0.0
3.4,1.6,0.0,0.0,0.0,0.0,1.955,2.05,0.0,SLy,0.0
3.4,1.6,0.3,0.0,0.0,0.0,1.955,2.05,0.0,SLy,0.0
3.4,1.6,0.8,0.0,0.051,0.051,1.955,2.05,0.0,SLy,0.0
3.4,1.7,-0.3,0.0,0.0,0.0,2.022,2.115,0.0,SLy,0.0
3.4,1.7,0.0,0.0,0.0,0.0,2.022,2.115,0.0,SLy,0.0
3.4,1.7,0.3,0.0,0.0,0.0,2.022,2.115,0.0,SLy,0.0
3.4,1.7,0.8,0.0,0.041,0.041,2.022,2.115,0.0,SLy,0.0
3.4,1.8,-0.3,0.0,0.0,0.0,2.086,2.178,0.0,SLy,0.0
3.4,1.8,0.0,0.0,0.0,0.0,2.086,2.178,0.0,SLy,0.0
3.4,1.8,0.3,0.0,0.0,0.0,2.086,2.178,0.0,SLy,0.0
3.4,1.8,0.8,0.0,0.03,0.03,2.086,2.178,0.0,SLy,0.0
3.4,1.9,-0.3,0.0,0.0,0.0,2.148,2.24,0.0,SLy,0.0
3.4,1.9,0.0,0.0,0.0,0.0,2.148,2.24,0.0,SLy,0.0
3.4,1.9,0.3,0.0,0.0,0.0,2.148,2.24,0.0,SLy,0.0
3.4,1.9,0.8,0.0,0.019,0.019,2.148,2.24,0.0,SLy,0.0
3.4,2.0,-0.3,0.0,0.0,0.0,2.209,2.3,0.0,SLy,0.0
3.4,2.0,0.0,0.0,0.0,0.0,2.209,2.3,0.0,SLy,0.0
3.4,2.0,0.3,0.0,0.0,0.0,2.209,2.3,0.0,SLy,0.0
3.4,2.0,0.8,0.0,0.006,0.006,2.209,2.3,0.0,SLy,0.0
3.5,1.2,-0.3,0.0,0.0,0.0,1.685,1.787,0.0,SLy,0.0
3.5,1.2,0.0,0.006,0.004,0.01,1.685,1.787,0.0,SLy,0.0
3.5,1.2,0.3,0.018,0.016,0.033,1.685,1.787,0.0,SLy,0.0
3.5,1.2,0.8,0.041,0.062,0.104,1.685,1.787,0.0,SLy,0.0
3.5,1.3,-0.3,0.0,0.0,0.0,1.764,1.863,0.0,SLy,0.0
3.5,1.3,0.0,0.0,0.001,0.001,1.764,1.863,0.0,SLy,0.0
3.5,1.3,0.3,0.006,0.012,0.018,1.764,1.863,0.0,SLy,0.0
3.5,1.3,0.8,0.029,0.062,0.091,1.764,1.863,0.0,SLy,0.0
3.5,1.4,-0.3,0.0,0.0,0.0,1.839,1.937,0.0,SLy,0.0
3.5,1.4,0.0,0.0,0.0,0.0,1.839,1.937,0.0,SLy,0.0
3.5,1.4,0.3,0.0,0.008,0.008,1.839,1.937,0.0,SLy,0.0
3.5,1.4,0.8,0.017,0.06,0.077,1.839,1.937,0.0,SLy,0.0
3.5,1.5,-0.3,0.0,0.0,0.0,1.912,2.008,0.0,SLy,0.0
3.5,1.5,0.0,0.0,0.0,0.0,1.912,2.008,0.0,SLy,0.0
3.5,1.5,0.3,0.0,0.003,0.003,1.912,2.008,0.0,SLy,0.0
3.5,1.5,0.8,0.006,0.056,0.062,1.912,2.008,0.0,SLy,0.0
3.5,1.6,-0.3,0.0,0.0,0.0,1.982,2.077,0.0,SLy,0.0
3.5,1.6,0.0,0.0,0.0,0.0,1.982,2.077,0.0,SLy,0.0
3.5,1.6,0.3,0.0,0.0,0.0,1.982,2.077,0.0,SLy,0.0
3.5,1.6,0.8,0.0,0.049,0.049,1.982,2.077,0.0,SLy,0.0
3.5,1.7,-0.3,0.0,0.0,0.0,2.05,2.143,0.0,SLy,0.0
3.5,1.7,0.0,0.0,0.0,0.0,2.05,2.143,0.0,SLy,0.0
3.5,1.7,0.3,0.0,0.0,0.0,2.05,2.143,0.0,SLy,0.0
3.5,1.7,0.8,0.0,0.04,0.04,2.05,2.143,0.0,SLy,0.0
3.5,1.8,-0.3,0.0,0.0,0.0,2.115,2.208,0.0,SLy,0.0
3.5,1.8,0.0,0.0,0.0,0.0,2.115,2.208,0.0,SLy,0.0
3.5,1.8,0.3,0.0,0.0,0.0,2.115,2.208,0.0,SLy,0.0
3.5,1.8,0.8,0.0,0.029,0.029,2.115,2.208,0.0,SLy,0.0
3.5,1.9,-0.3,0.0,0.0,0.0,2.178,2.27,0.0,SLy,0.0
3.5,1.9,0.0,0.0,0.0,0.0,2.178,2.27,0.0,SLy,0.0
3.5,1.9,0.3,0.0,0.0,0.0,2.178,2.27,0.0,SLy,0.0
3.5,1.9,0.8,0.0,0.018,0.018,2.178,2.27,0.0,SLy,0.0
3.5,2.0,-0.3,0.0,0.0,0.0,2.24,2.331,0.0,SLy,0.0
3.5,2.0,0.0,0.0,0.0,0.0,2.24,2.331,0.0,SLy,0.0
3.5,2.0,0.3,0.0,0.0,0.0,2.24,2.331,0.0,SLy,0.0
3.5,2.0,0.8,0.0,0.006,0.006,2.24,2.331,0.0,SLy,0.0
3.6,1.2,-0.3,0.0,0.0,0.0,1.707,1.809,0.0,SLy,0.0
3.6,1.2,0.0,0.005,0.003,0.009,1.707,1.809,0.0,SLy,0.0
3.6,1.2,0.3,0.018,0.014,0.032,1.707,1.809,0.0,SLy,0.0
3.6,1.2,0.8,0.043,0.06,0.103,1.707,1.809,0.0,SLy,0.0
3.6,1.3,-0.3,0.0,0.0,0.0,1.787,1.887,0.0,SLy,0.0
3.6,1.3,0.0,0.0,0.0,0.0,1.787,1.887,0.0,SLy,0.0
3.6,1.3,0.3,0.006,0.011,0.017,1.787,1.887,0.0,SLy,0.0
3.6,1.3,0.8,0.03,0.06,0.09,1.787,1.887,0.0,SLy,0.0
3.6,1.4,-0.3,0.0,0.0,0.0,1.863,1.962,0.0,SLy,0.0
3.6,1.4,0.0,0.0,0.0,0.0,1.863,1.962,0.0,SLy,0.0
3.6,1.4,0.3,0.0,0.007,0.007,1.863,1.962,0.0,SLy,0.0
3.6,1.4,0.8,0.018,0.058,0.076,1.863,1.962,0.0,SLy,0.0
3.6,1.5,-0.3,0.0,0.0,0.0,1.937,2.034,0.0,SLy,0.0
3.6,1.5,0.0,0.0,0.0,0.0,1.937,2.034,0.0,SLy,0.0
3.6,1.5,0.3,0.0,0.002,0.002,1.937,2.034,0.0,SLy,0.0
3.6,1.5,0.8,0.007,0.055,0.061,1.937,2.034,0.0,SLy,0.0
3.6,1.6,-0.3,0.0,0.0,0.0,2.008,2.104,0.0,SLy,0.0
3.6,1.6,0.0,0.0,0.0,0.0,2.008,2.104,0.0,SLy,0.0
3.6,1.6,0.3,0.0,0.0,0.0,2.008,2.104,0.0,SLy,0.0
3.6,1.6,0.8,0.0,0.048,0.048,2.008,2.104,0.0,SLy,0.0
3.6,1.7,-0.3,0.0,0.0,0.0,2.077,2.171,0.0,SLy,0.0
3.6,1.7,0.0,0.0,0.0,0.0,2.077,2.171,0.0,SLy,0.0
3.6,1.7,0.3,0.0,0.0,0.0,2.077,2.171,0.0,SLy,0.0
3.6,1.7,0.8,0.0,0.039,0.039,2.077,2.171,0.0,SLy,0.0
3.6,1.8,-0.3,0.0,0.0,0.0,2.143,2.237,0.0,SLy,0.0
3.6,1.8,0.0,0.0,0.0,0.0,2.143,2.237,0.0,SLy,0.0
3.6,1.8,0.3,0.0,0.0,0.0,2.143,2.237,0.0,SLy,0.0
3.6,1.8,0.8,0.0,0.028,0.028,2.143,2.237,0.0,SLy,0.0
3.6,1.9,-0.3,0.0,0.0,0.0,2.208,2.3,0.0,SLy,0.0
3.6,1.9,0.0,0.0,0.0,0.0,2.208,2.3,0.0,SLy,0.0
3.6,1.9,0.3,0.0,0.0,0.0,2.208,2.3,0.0,SLy,0.0
3.6,1.9,0.8,0.0,0.017,0.017,2.208,2.3,0.0,SLy,0.0
3.6,2.0,-0.3,0.0,0.0,0.0,2.27,2.362,0.0,SLy,0.0
3.6,2.0,0.0,0.0,0.0,0.0,2.27,2.362,0.0,SLy,0.0
3.6,2.0,0.3,0.0,0.0,0.0,2.27,2.362,0.0,SLy,0.0
3.6,2.0,0.8,0.0,0.005,0.005,2.27,2.362,0.0,SLy,0.0
3.7,1.2,-0.3,0.0,0.0,0.0,1.728,1.831,0.0,SLy,0.0
3.7,1.2,0.0,0.005,0.003,0.007,1.728,1.831,0.0,SLy,0.0
3.7,1.2,0.3,0.018,0.013,0.031,1.728,1.831,0.0,SLy,0.0
3.7,1.2,0.8,0.044,0.059,0.102,1.728,1.831,0.0,SLy,0.0
3.7,1.3,-0.3,0.0,0.0,0.0,1.809,1.91,0.0,SLy,0.0
3.7,1.3,0.0,0.0,0.0,0.0,1.809,1.91,0.0,SLy,0.0
3.7,1.3,0.3,0.006,0.01,0.016,1.809,1.91,0.0,SLy,0.0
3.7,1.3,0.8,0.031,0.059,0.089,1.809,1.91,0.0,SLy,0.0
3.7,1.4,-0.3,0.0,0.0,0.0,1.887,1.986,0.0,SLy,0.0
3.7,1.4,0.0,0.0,0.0,0.0,1.887,1.986,0.0,SLy,0.0
3.7,1.4,0.3,0.0,0.006,0.006,1.887,1.986,0.0,SLy,0.0
3.7,1.4,0.8,0.018,0.057,0.075,1.887,1.986,0.0,SLy,0.0
3.7,1.5,-0.3,0.0,0.0,0.0,1.962,2.06,0.0,SLy,0.0
3.7,1.5,0.0,0.0,0.0,0.0,1.962,2.06,0.0,SLy,0.0
3.7,1.5,0.3,0.0,0.002,0.002,1.962,2.06,0.0,SLy,0.0
3.7,1.5,0.8,0.007,0.053,0.06,1.962,2.06,0.0,SLy,0.0
3.7,1.6,-0.3,0.0,0.0,0.0,2.034,2.13,0.0,SLy,0.0
3.7,1.6,0.0,0.0,0.0,0.0,2.034,2.13,0.0,SLy,0.0
3.7,1.6,0.3,0.0,0.0,0.0,2.034,2.13,0.0,SLy,0.0
3.7,1.6,0.8,0.0,0.047,0.047,2.034,2.13,0.0,SLy,0.0
3.7,1.7,-0.3,0.0,0.0,0.0,2.104,2.199,0.0,SLy,0.0
3.7,1.7,0.0,0.0,0.0,0.0,2.104,2.199,0.0,SLy,0.0
3.7,1.7,0.3,0.0,0.0,0.0,2.104,2.199,0.0,SLy,0.0
3.7,1.7,0.8,0.0,0.038,0.038,2.104,2.199,0.0,SLy,0.0
3.7,1.8,-0.3,0.0,0.0,0.0,2.171,2.265,0.0,SLy,0.0
3.7,1.8,0.0,0.0,0.0,0.0,2.171,2.265,0.0,SLy,0.0
3.7,1.8,0.3,0.0,0.0,0.0,2.171,2.265,0.0,SLy,0.0
3.7,1.8,0.8,0.0,0.027,0.027,2.171,2.265,0.0,SLy,0.0
3.7,1.9,-0.3,0.0,0.0,0.0,2.237,2.33,0.0,SLy,0.0
3.7,1.9,0.0,0.0,0.0,0.0,2.237,2.33,0.0,SLy,0.0
3.7,1.9,0.3,0.0,0.0,0.0,2.237,2.33,0.0,SLy,0.0
3.7,1.9,0.8,0.0,0.016,0.016,2.237,2.33,0.0,SLy,0.0
3.7,2.0,-0.3,0.0,0.0,0.0,2.3,2.392,0.0,SLy,0.0
3.7,2.0,0.0,0.0,0.0,0.0,2.3,2.392,0.0,SLy,0.0
3.7,2.0,0.3,0.0,0.0,0.0,2.3,2.392,0.0,SLy,0.0
3.7,2.0,0.8,0.0,0.005,0.005,2.3,2.392,0.0,SLy,0.0
3.8,1.2,-0.3,0.0,0.0,0.0,1.749,1.853,0.0,SLy,0.0
3.8,1.2,0.0,0.004,0.002,0.006,1.749,1.853,0.0,SLy,0.0
3.8,1.2,0.3,0.017,0.012,0.03,1.749,1.853,0.0,SLy,0.0
3.8,1.2,0.8,0.045,0.057,0.102,1.749,1.853,0.0,SLy,0.0
3.8,1.3,-0.3,0.0,0.0,0.0,1.831,1.933,0.0,SLy,0.0
3.8,1.3,0.0,0.0,0.0,0.0,1.831,1.933,0.0,SLy,0.0
3.8,1.3,0.3,0.005,0.01,0.015,1.831,1.933,0.0,SLy,0.0
3.8,1.3,0.8,0.031,0.057,0.088,1.831,1.933,0.0,SLy,0.0
3.8,1.4,-0.3,0.0,0.0,0.0,1.91,2.01,0.0,SLy,0.0
3.8,1.4,0.0,0.0,0.0,0.0,1.91,2.01,0.0,SLy,0.0
3.8,1.4,0.3,0.0,0.006,0.006,1.91,2.01,0.0,SLy,0.0
3.8,1.4,0.8,0.019,0.055,0.074,1.91,2.01,0.0,SLy,0.0
